Time, HF1, HF2, TC1
06/27/16_09:05:17, 0.000000, 0.000000, 25.659824
06/27/16_09:05:18, 0.000000, 0.000000, 25.659824
06/27/16_09:05:20, 0.000000, 0.000000, 26.637340
06/27/16_09:05:21, 0.000000, 0.000000, 24.682308
06/27/16_09:05:23, 0.000000, 0.000000, 25.659824
06/27/16_09:05:24, 0.000000, 0.000000, 25.659824
06/27/16_09:05:26, 0.000000, 0.000000, 26.637340
06/27/16_09:05:27, 0.000000, 0.000000, 25.659824
06/27/16_09:05:29, 0.000000, 0.000000, 25.659824
06/27/16_09:05:30, 0.000000, 0.000000, 25.659824
06/27/16_09:05:32, 0.000000, 0.000000, 25.659824
06/27/16_09:05:33, 0.000000, 0.000000, 25.659824
06/27/16_09:05:35, 0.000000, 0.000000, 25.659824
06/27/16_09:05:36, 0.000000, 0.000188, 26.637340
06/27/16_09:05:38, 0.000000, 0.000000, 26.637340
06/27/16_09:05:39, 0.000000, 0.000000, 25.659824
06/27/16_09:05:41, 0.000000, 0.000000, 26.637340
06/27/16_09:05:42, 0.000000, 0.000000, 26.637340
06/27/16_09:05:44, 0.000000, 0.000000, 26.637340
06/27/16_09:05:45, 0.000000, 0.000000, 26.637340
06/27/16_09:05:47, 0.000000, 0.000000, 25.659824
06/27/16_09:05:48, 0.000000, 0.000000, 25.659824
06/27/16_09:05:50, 0.000000, 0.000000, 25.659824
06/27/16_09:05:51, 0.000000, 0.000000, 25.659824
06/27/16_09:05:53, 0.000000, 0.000000, 25.659824
06/27/16_09:05:55, 0.000000, 0.000000, 26.637340
06/27/16_09:05:56, 0.000000, 0.000000, 22.727275
06/27/16_09:05:58, 0.000000, 0.000000, 25.659824
06/27/16_09:05:59, 0.000000, 0.000000, 26.637340
06/27/16_09:06:01, 0.000000, 0.000000, 25.659824
06/27/16_09:06:02, 0.000000, 0.000000, 24.682308
06/27/16_09:06:04, 0.000000, 0.000000, 26.637340
06/27/16_09:06:05, 0.000000, 0.000000, 27.614856
06/27/16_09:06:07, 0.000000, 0.000000, 26.637340
06/27/16_09:06:08, 0.000000, 0.000000, 27.614856
06/27/16_09:06:10, 0.000000, 0.000188, 27.614856
06/27/16_09:06:11, 0.000000, 0.000000, 26.637340
06/27/16_09:06:13, 0.000000, 0.000000, 26.637340
06/27/16_09:06:14, 0.000000, 0.000000, 27.614856
06/27/16_09:06:16, 0.000000, 0.000188, 27.614856
06/27/16_09:06:17, 0.000000, 0.000000, 26.637340
06/27/16_09:06:19, 0.000000, 0.000000, 26.637340
06/27/16_09:06:20, 0.000000, 0.000000, 28.592372
06/27/16_09:06:22, 0.000000, 0.000000, 24.682308
