Time, HF1, HF2, TC1
06/26/16_09:22:54, 0.000000, 0.000000, -250.000000
06/26/16_09:22:55, 0.000000, 0.000000, -250.000000
06/26/16_09:22:57, 0.000000, 0.000000, -250.000000
06/26/16_09:22:58, 0.000000, 0.000000, -250.000000
06/26/16_09:23:00, 0.000000, 0.000000, -250.000000
06/26/16_09:23:02, 0.000000, 0.000000, -250.000000
06/26/16_09:23:03, 0.000000, 0.000000, -250.000000
06/26/16_09:23:05, 0.000000, 0.000000, -250.000000
06/26/16_09:23:07, 0.000000, 0.000000, -250.000000
06/26/16_09:23:09, 0.000000, 0.000000, -250.000000
06/26/16_09:23:10, 0.000000, 0.000000, -250.000000
06/26/16_09:23:12, 0.000000, 0.000000, -250.000000
06/26/16_09:23:13, 0.000000, 0.000000, -250.000000
06/26/16_09:23:15, 0.000000, 0.000000, -250.000000
06/26/16_09:23:16, 0.000000, 0.000000, -250.000000
06/26/16_09:23:18, 0.000000, 0.000000, -250.000000
06/26/16_09:23:20, 0.000000, 0.000000, -250.000000
06/26/16_09:23:21, 0.000000, 0.000000, -250.000000
06/26/16_09:23:23, 0.000000, 0.000000, -250.000000
06/26/16_09:23:24, 0.000000, 0.000000, -250.000000
06/26/16_09:23:26, 0.000000, 0.000000, -250.000000
06/26/16_09:23:27, 0.000188, 0.000000, -250.000000
06/26/16_09:23:29, 0.000000, 0.000000, -250.000000
06/26/16_09:23:31, 0.000000, 0.000000, -250.000000
06/26/16_09:23:32, 0.000000, 0.000000, -250.000000
06/26/16_09:23:34, 0.000000, 0.000000, -250.000000
06/26/16_09:23:35, 0.000000, 0.000000, -250.000000
06/26/16_09:23:37, 0.000000, 0.000000, -250.000000
06/26/16_09:23:38, 0.000000, 0.000000, -250.000000
06/26/16_09:23:40, 0.000000, 0.000000, -250.000000
06/26/16_09:23:42, 0.000000, 0.000000, -250.000000
06/26/16_09:23:43, 0.000000, 0.000000, -250.000000
06/26/16_09:23:45, 0.000000, 0.000000, -250.000000
06/26/16_09:23:46, 0.000000, 0.000000, -250.000000
06/26/16_09:23:48, 0.000000, 0.000000, -250.000000
06/26/16_09:23:49, 0.000000, 0.000000, -250.000000
06/26/16_09:23:51, 0.000000, 0.000000, -250.000000
06/26/16_09:23:53, 0.000000, 0.000000, -250.000000
06/26/16_09:23:54, 0.000000, 0.000000, -250.000000
06/26/16_09:23:56, 0.000000, 0.000000, -250.000000
06/26/16_09:23:57, 0.000000, 0.000000, -250.000000
06/26/16_09:23:59, 0.000000, 0.000000, -250.000000
06/26/16_09:24:00, 0.000000, 0.000000, -250.000000
06/26/16_09:24:02, 0.000000, 0.000000, -250.000000
06/26/16_09:24:03, 0.000000, 0.000000, -250.000000
06/26/16_09:24:05, 0.000000, 0.000000, -250.000000
06/26/16_09:24:07, 0.000000, 0.000000, -250.000000
06/26/16_09:24:08, 0.000000, 0.000000, -250.000000
06/26/16_09:24:10, 0.000000, 0.000000, -250.000000
06/26/16_09:24:11, 0.000000, 0.000000, -250.000000
06/26/16_09:24:13, 0.000000, 0.000000, -250.000000
06/26/16_09:24:14, 0.000000, 0.000000, -250.000000
06/26/16_09:24:16, 0.000000, 0.000000, -250.000000
06/26/16_09:24:17, 0.000000, 0.000000, -250.000000
06/26/16_09:24:19, 0.000000, 0.000000, -250.000000
06/26/16_09:24:21, 0.000000, 0.000000, -250.000000
06/26/16_09:24:22, 0.000000, 0.000000, -250.000000
06/26/16_09:24:24, 0.000000, 0.000000, -250.000000
06/26/16_09:24:25, 0.000000, 0.000000, -250.000000
06/26/16_09:24:27, 0.000000, 0.000000, -250.000000
06/26/16_09:24:28, 0.000000, 0.000000, -250.000000
06/26/16_09:24:30, 0.000000, 0.000000, -250.000000
06/26/16_09:24:32, 0.000000, 0.000000, -250.000000
06/26/16_09:24:33, 0.000000, 0.000000, -250.000000
06/26/16_09:24:35, 0.000000, 0.000000, -250.000000
06/26/16_09:24:37, 0.000000, 0.000000, -250.000000
06/26/16_09:24:38, 0.000000, 0.000000, -250.000000
06/26/16_09:24:40, 0.000000, 0.000000, -250.000000
06/26/16_09:24:41, 0.000000, 0.000000, -250.000000
06/26/16_09:24:43, 0.000000, 0.000000, -250.000000
06/26/16_09:24:44, 0.000000, 0.000000, -250.000000
06/26/16_09:24:46, 0.000000, 0.000000, -250.000000
06/26/16_09:24:47, 0.000000, 0.000000, -250.000000
06/26/16_09:24:49, 0.000000, 0.000000, -250.000000
06/26/16_09:24:50, 0.000000, 0.000000, -250.000000
06/26/16_09:24:52, 0.000000, 0.000000, -250.000000
06/26/16_09:24:53, 0.000000, 0.000000, -250.000000
06/26/16_09:24:55, 0.000000, 0.000000, -250.000000
06/26/16_09:24:57, 0.000000, 0.000000, -250.000000
06/26/16_09:24:58, 0.000000, 0.000000, -250.000000
06/26/16_09:25:00, 0.000000, 0.000000, -250.000000
06/26/16_09:25:02, 0.000000, 0.000000, -250.000000
06/26/16_09:25:03, 0.000000, 0.000000, -250.000000
06/26/16_09:25:05, 0.000000, 0.000000, -250.000000
06/26/16_09:25:06, 0.000000, 0.000000, -250.000000
06/26/16_09:25:08, 0.000000, 0.000000, -250.000000
06/26/16_09:25:09, 0.000188, 0.000000, -250.000000
06/26/16_09:25:11, 0.000000, 0.000000, -250.000000
06/26/16_09:25:12, 0.000000, 0.000000, -250.000000
06/26/16_09:25:14, 0.000000, 0.000000, -250.000000
06/26/16_09:25:15, 0.000000, 0.000000, -250.000000
06/26/16_09:25:17, 0.000000, 0.000000, -250.000000
06/26/16_09:25:18, 0.000000, 0.000000, -250.000000
